p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
SGCB	4.61358660393357e-161	0.49575264709256	0.603	0.496	1.15376573791171e-156	A	SGCB	mb231
ATXN2L	5.85838845031915e-161	0.402591047486259	0.741	0.663	1.46506578365581e-156	A	ATXN2L	mb231
NCOR2	7.53669355877635e-161	0.310271698296233	0.86	0.798	1.88477632517879e-156	A	NCOR2	mb231
CKAP4	1.05220933080955e-160	0.491978491538807	0.614	0.512	2.63136509448852e-156	A	CKAP4	mb231
ACSL3	1.34170475526383e-160	0.386682356810322	0.81	0.747	3.35533525196378e-156	A	ACSL3	mb231
NAA25	1.95185921354899e-160	0.35901843193464	0.803	0.735	4.88120952124332e-156	A	NAA25	mb231
PUS7L	2.57950082379744e-160	0.454277840054698	0.646	0.541	6.45081566015264e-156	A	PUS7L	mb231
ACIN1	1.01076737915315e-159	0.306720975779333	0.876	0.83	2.52772706178619e-155	A	ACIN1	mb231
USP25	1.19114789107085e-159	0.453479729520144	0.657	0.559	2.97882264598999e-155	A	USP25	mb231
RUFY3	1.35578131027546e-159	0.458330882305459	0.649	0.555	3.39053790073688e-155	A	RUFY3	mb231
AP1S3	5.04688989720425e-159	0.469398052351846	0.612	0.503	1.26212622549284e-154	A	AP1S3	mb231
SPAG1	2.37481891056439e-158	0.480652243155435	0.644	0.551	5.93894713153944e-154	A	SPAG1	mb231
PAFAH1B1	3.65277403911163e-158	0.272100165333095	0.909	0.877	9.13485731701036e-154	A	PAFAH1B1	mb231
FGD5-AS1	1.28904590890641e-157	0.473043863905034	0.636	0.541	3.22364600899315e-153	A	FGD5-AS1	mb231
NOP14	1.9723266878823e-157	0.411731183326744	0.704	0.612	4.93239458105606e-153	A	NOP14	mb231
PHF14	2.15451587751628e-156	0.332111170033001	0.838	0.772	5.38801330649271e-152	A	PHF14	mb231
FRAS1	3.24026460606141e-156	0.407850410208622	0.691	0.58	8.10325372683837e-152	A	FRAS1	mb231
SFPQ	6.22796650160228e-156	0.28903599520818	0.899	0.86	1.5574898627207e-151	A	SFPQ	mb231
BICD1	2.88489725715582e-155	0.35266412380943	0.773	0.687	7.21455106069527e-151	A	BICD1	mb231
PHIP	2.5444881079401e-154	0.319219209213308	0.837	0.781	6.36325586033661e-150	A	PHIP	mb231
UTP20	8.06161465193513e-154	0.385125739689664	0.762	0.684	2.01604859215594e-149	A	UTP20	mb231
SNX6	1.06776512579763e-153	0.360722024622201	0.757	0.676	2.67026702659471e-149	A	SNX6	mb231
FAF1	2.06053409318458e-153	0.245438129614948	0.951	0.934	5.152983660236e-149	A	FAF1	mb231
TAS2R14	2.09921764323416e-152	0.226052332638939	0.954	0.928	5.24972348219999e-148	A	TAS2R14	mb231
PLOD2	2.58087081992444e-151	0.38519552016685	0.723	0.634	6.45424174646704e-147	A	PLOD2	mb231
PPIP5K2	1.75627550910869e-150	0.424948401834976	0.7	0.618	4.39209379317902e-146	A	PPIP5K2	mb231
GCN1	1.8313153891732e-150	0.344724371187433	0.795	0.735	4.57975352524434e-146	A	GCN1	mb231
BZW1	3.75369192961779e-150	0.273315106006771	0.903	0.864	9.38723277758817e-146	A	BZW1	mb231
PABPC1	3.84833060740783e-150	0.167247705103636	0.996	0.993	9.62390518300549e-146	A	PABPC1	mb231
NT5DC3	1.72285643261304e-148	0.471139187386197	0.617	0.524	4.3085193666787e-144	A	NT5DC3	mb231
TSC22D1	9.53388240443265e-148	0.333871245227223	0.872	0.821	2.38423331170052e-143	A	TSC22D1	mb231
SBNO1	4.67632114669547e-147	0.320825672693846	0.818	0.758	1.1694543923656e-142	A	SBNO1	mb231
CDCA7L	5.43842096761921e-147	0.386139815538147	0.724	0.63	1.36004031558221e-142	A	CDCA7L	mb231
RAP1GDS1	1.55767352712254e-146	0.323506410474672	0.816	0.757	3.89542995662806e-142	A	RAP1GDS1	mb231
PTGES3	1.18588885276027e-145	0.250613156085767	0.914	0.885	2.9656708429829e-141	A	PTGES3	mb231
EIF4B	2.14906215367395e-145	0.273922505346088	0.882	0.838	5.3743746339078e-141	A	EIF4B	mb231
PDE10A	2.25643466040263e-145	0.374635795667561	0.838	0.789	5.64289179873489e-141	A	PDE10A	mb231
MYO1C	2.29827842942463e-145	0.383856958156027	0.73	0.658	5.74753469630511e-141	A	MYO1C	mb231
MCU	2.29972532923854e-145	0.347240293973944	0.796	0.74	5.75115310335974e-141	A	MCU	mb231
GPD2	2.74871922822874e-145	0.371373271900468	0.757	0.679	6.87399704595443e-141	A	GPD2	mb231
MTDH	3.96857785202856e-145	0.28295350939506	0.884	0.848	9.92461949235301e-141	A	MTDH	mb231
MYL6	4.64511750097583e-145	0.289627824255685	0.856	0.804	1.16165098464404e-140	A	MYL6	mb231
GNAI2	5.79850323372922e-145	0.427921727253337	0.669	0.585	1.450089688691e-140	A	GNAI2	mb231
GPC6	9.17169028688418e-145	0.365304062482441	0.715	0.612	2.293656306944e-140	A	GPC6	mb231
EIF4G3	1.53527250284098e-144	0.246960007959793	0.938	0.913	3.83940947510473e-140	A	EIF4G3	mb231
POLR2A	2.65605513619383e-144	0.313333195481346	0.794	0.729	6.64226268459352e-140	A	POLR2A	mb231
RECQL	3.37356748268766e-144	0.45204927179846	0.603	0.498	8.4366175607053e-140	A	RECQL	mb231
TMEM43	1.79774853845701e-143	0.446442029042032	0.633	0.542	4.49580954497328e-139	A	TMEM43	mb231
IGF2BP3	4.68835869505675e-143	0.353562308797842	0.802	0.738	1.17246474245979e-138	A	IGF2BP3	mb231
UBR4	6.76886977924503e-143	0.230699448064636	0.945	0.927	1.6927589543936e-138	A	UBR4	mb231
ELK3	6.14577783685408e-141	0.321434025861253	0.769	0.687	1.53693612144047e-136	A	ELK3	mb231
UBE2N	2.01207307426332e-140	0.374556858958453	0.731	0.661	5.03179234411771e-136	A	UBE2N	mb231
UBE2E1	2.15759477429094e-140	0.320871688985491	0.828	0.776	5.39571301154678e-136	A	UBE2E1	mb231
ATP5F1B	1.28503131286057e-139	0.287045853487004	0.852	0.806	3.21360630720172e-135	A	ATP5F1B	mb231
SMYD3	3.76927104147477e-139	0.222116673590181	0.96	0.943	9.4261930205201e-135	A	SMYD3	mb231
PHLDA1	6.05298637114069e-138	0.235117762286194	0.942	0.914	1.51373083169486e-133	A	PHLDA1	mb231
KDM5A	9.07632593109237e-138	0.384476193290223	0.699	0.616	2.26980758884758e-133	A	KDM5A	mb231
TBCK	1.10031125874322e-137	0.398805863932001	0.682	0.588	2.75165839586504e-133	A	TBCK	mb231
NUCB2	2.09124592486391e-137	0.318800165130353	0.803	0.73	5.22978780889967e-133	A	NUCB2	mb231
LARP4	2.37755751658772e-137	0.279916934434687	0.867	0.812	5.94579583748256e-133	A	LARP4	mb231
PIP4K2A	2.05232009758015e-136	0.303607048480112	0.819	0.759	5.13244210002843e-132	A	PIP4K2A	mb231
LMAN1	6.03113139960726e-136	0.315118259403783	0.792	0.721	1.50826534041378e-131	A	LMAN1	mb231
EPC2	1.512184662043e-135	0.428244965066369	0.666	0.585	3.78167140283712e-131	A	EPC2	mb231
HDAC1	3.75364680241296e-135	0.385495049837261	0.692	0.604	9.38711992347434e-131	A	HDAC1	mb231
ATAD2	1.40855322452938e-133	0.279494764587225	0.871	0.828	3.52250990390309e-129	A	ATAD2	mb231
PARPBP	2.25074300288571e-132	0.447899824108428	0.62	0.53	5.62865810161659e-128	A	PARPBP	mb231
RPL6	9.56362840872371e-132	0.238687741938859	0.937	0.912	2.39167219245363e-127	A	RPL6	mb231
SCAF11	8.26424110511804e-131	0.258733230035166	0.874	0.829	2.06672141556792e-126	A	SCAF11	mb231
EP400	8.41460038397731e-130	0.289792994969396	0.829	0.77	2.10432326402505e-125	A	EP400	mb231
UQCRB	4.99112917483691e-129	0.418637299342017	0.637	0.548	1.24818158404321e-124	A	UQCRB	mb231
MANCR	1.4868943994775e-128	0.316475043381364	0.623	0.503	3.71842551421333e-124	A	MANCR	mb231
PRPF40A	1.69341962804659e-128	0.238062256296906	0.921	0.892	4.2349038058189e-124	A	PRPF40A	mb231
USP4	2.78268739453742e-128	0.430566172665804	0.617	0.532	6.95894463625918e-124	A	USP4	mb231
WDR82	4.47435410166515e-128	0.423665800294614	0.615	0.529	1.11894647374442e-123	A	WDR82	mb231
RHOA	5.49661660025655e-128	0.20076120427016	0.956	0.94	1.37459387939216e-123	A	RHOA	mb231
CSNK2A1	1.37747165737722e-127	0.324964768480771	0.776	0.717	3.44478112076895e-123	A	CSNK2A1	mb231
MLH1	3.11377451209516e-125	0.431284315847334	0.618	0.53	7.78692729984759e-121	A	MLH1	mb231
NOP58	1.84107013066998e-123	0.29693021243884	0.823	0.769	4.6041481827795e-119	A	NOP58	mb231
GIT2	2.5579929005032e-123	0.382654241883761	0.681	0.605	6.39702864557841e-119	A	GIT2	mb231
RIC8B	6.74707542912941e-123	0.39216242392523	0.656	0.568	1.68730862331668e-118	A	RIC8B	mb231
MYO10	9.14418260928393e-123	0.276458344217432	0.843	0.774	2.28677718692973e-118	A	MYO10	mb231
PKP4	1.47370797718728e-122	0.254643066925691	0.908	0.877	3.68544890934995e-118	A	PKP4	mb231
VEZT	3.67387539800691e-122	0.339623043437154	0.749	0.684	9.18762759533567e-118	A	VEZT	mb231
PMS1	3.90827244372425e-122	0.372951431770805	0.684	0.601	9.7738077272656e-118	A	PMS1	mb231
SH3RF2	4.68141511703362e-122	0.315421999663222	0.764	0.681	1.17072829246777e-117	A	SH3RF2	mb231
KMT2D	1.0032875573097e-121	0.350479484705084	0.704	0.619	2.50902152332009e-117	A	KMT2D	mb231
DOCK4	4.30987257923472e-121	0.347625202753435	0.772	0.691	1.07781293461502e-116	A	DOCK4	mb231
SPINT2	3.27204585968607e-120	0.355908363063084	0.647	0.55	8.18273228590292e-116	A	SPINT2	mb231
CEP290	4.11653114552804e-120	0.323018237609531	0.78	0.717	1.02946210887365e-115	A	CEP290	mb231
RAN	1.28420328391502e-119	0.262486004555352	0.855	0.814	3.21153557241468e-115	A	RAN	mb231
SEC23A	1.41738877791867e-119	0.378382370041255	0.66	0.583	3.54460585581902e-115	A	SEC23A	mb231
CLSPN	1.899330915664e-119	0.31503628914804	0.777	0.709	4.74984675389253e-115	A	CLSPN	mb231
ERC1	2.39253481098628e-119	0.252261450984329	0.885	0.846	5.98325105531448e-115	A	ERC1	mb231
R3HDM1	2.62999595958166e-119	0.316789721488147	0.804	0.749	6.57709389572183e-115	A	R3HDM1	mb231
RAD54B	7.18650363157491e-119	0.420546542628136	0.63	0.545	1.79720082818425e-114	A	RAD54B	mb231
TNFAIP8	7.2931002266022e-118	0.423188623203998	0.605	0.506	1.82385850466868e-113	A	TNFAIP8	mb231
BAZ1A	9.12161888844937e-118	0.369168092911158	0.689	0.612	2.28113445162342e-113	A	BAZ1A	mb231
CEP170	6.05210921630647e-117	0.256242970393851	0.871	0.829	1.51351147281392e-112	A	CEP170	mb231
CPSF6	6.15919208184021e-116	0.324428211046878	0.748	0.677	1.5402907558266e-111	A	CPSF6	mb231
NIBAN1	1.36117935622038e-115	0.344899185817317	0.667	0.579	3.40403733403593e-111	A	NIBAN1	mb231
KIAA0319L	1.60864406942424e-115	0.328258429942469	0.76	0.702	4.02289708881614e-111	A	KIAA0319L	mb231
VGLL4	2.3718464011643e-115	0.380758002610404	0.676	0.596	5.93151348003168e-111	A	VGLL4	mb231
MRPS25	6.27269001462942e-115	0.422189414203707	0.6	0.516	1.56867431885853e-110	A	MRPS25	mb231
UGGT1	7.32118913152202e-115	0.333869140155669	0.749	0.683	1.83088297801103e-110	A	UGGT1	mb231
DENR	8.04947422136809e-115	0.283311679799615	0.83	0.79	2.01301251327973e-110	A	DENR	mb231
MAP4	1.37507192397814e-114	0.165154242941982	0.987	0.98	3.43877986748454e-110	A	MAP4	mb231
METAP2	1.51910134558738e-114	0.303105679419241	0.79	0.733	3.79896864504491e-110	A	METAP2	mb231
TMX1	4.12278971864871e-114	0.322885595900654	0.752	0.688	1.03102725283967e-109	A	TMX1	mb231
STK39	5.22957906986722e-114	0.322020758030164	0.759	0.699	1.30781313379239e-109	A	STK39	mb231
HSPG2	5.50200664603825e-114	0.316865694886598	0.79	0.718	1.37594182204124e-109	A	HSPG2	mb231
GAPDH	5.9754961684766e-114	0.136334171339838	0.996	0.992	1.49435208181263e-109	A	GAPDH	mb231
NCEH1	1.02046774602709e-113	0.221018046915181	0.858	0.795	2.55198573926456e-109	A	NCEH1	mb231
PDCD6IP	5.29722699063953e-113	0.262795799596215	0.864	0.825	1.32473052581913e-108	A	PDCD6IP	mb231
VCL	3.79098809192537e-112	0.172649310310224	0.971	0.955	9.48050302028696e-108	A	VCL	mb231
WBP11	7.1803406498343e-112	0.342495535098031	0.69	0.615	1.79565958971056e-107	A	WBP11	mb231
PARD3	2.67688553665531e-111	0.202141970802323	0.965	0.955	6.6943553500676e-107	A	PARD3	mb231
FLNC	1.3731782406877e-110	0.381493828963214	0.641	0.551	3.43404414431179e-106	A	FLNC	mb231
ATP1B1	2.00363345139505e-110	0.240670689934081	0.801	0.729	5.01068653524874e-106	A	ATP1B1	mb231
CEP83	1.62062897936703e-109	0.341840262449595	0.707	0.634	4.05286895160107e-105	A	CEP83	mb231
EGFR	2.44002383454751e-109	0.189398256858595	0.976	0.965	6.1020116054364e-105	A	EGFR	mb231
SLC38A6	8.20330784254713e-109	0.325004344491914	0.737	0.658	2.05148322526419e-104	A	SLC38A6	mb231
NUP88	1.1252158618499e-108	0.36082358207842	0.683	0.614	2.81393982731422e-104	A	NUP88	mb231
FRMD5	1.5577325484516e-108	0.1934263700828	0.923	0.871	3.89557755716777e-104	A	FRMD5	mb231
RAP1B	2.98763812716995e-108	0.312913104177974	0.729	0.666	7.4714854284266e-104	A	RAP1B	mb231
ANKFY1	5.89671019598198e-108	0.324730871660633	0.715	0.648	1.47464928581117e-103	A	ANKFY1	mb231
FOCAD	1.94643167286659e-107	0.377152098946128	0.644	0.567	4.86763632750476e-103	A	FOCAD	mb231
EIF4G2	4.02628431873731e-107	0.146228121462419	0.991	0.986	1.00689318242983e-102	A	EIF4G2	mb231
SNRPB	8.4705182995977e-107	0.305093506514134	0.764	0.71	2.11830721636339e-102	A	SNRPB	mb231
DNAJB14	1.72158962779914e-106	0.340903277560454	0.681	0.61	4.3053513412001e-102	A	DNAJB14	mb231
MON2	1.92510332543577e-106	0.296128562697557	0.754	0.68	4.81429839624978e-102	A	MON2	mb231
XPO6	2.01736580177833e-106	0.342202159271954	0.688	0.619	5.04502839708725e-102	A	XPO6	mb231
RAF1	2.82286729264758e-106	0.343371299182882	0.698	0.629	7.05942652545307e-102	A	RAF1	mb231
MBP	4.66385740352249e-106	0.24478793520348	0.916	0.874	1.1663374594729e-101	A	MBP	mb231
ARID2	1.07930705267568e-105	0.332958466606866	0.712	0.648	2.69913107733133e-101	A	ARID2	mb231
HSPD1	1.97754175536593e-104	0.176049875057021	0.969	0.951	4.94543642181912e-100	A	HSPD1	mb231
BRIP1	5.1655905749328e-104	0.287310267595143	0.782	0.719	1.29181089097919e-99	A	BRIP1	mb231
EPN2	6.80062664038724e-104	0.340561141402465	0.645	0.566	1.70070071022804e-99	A	EPN2	mb231
CPT1A	3.02137248617242e-103	0.368528230814927	0.613	0.531	7.55584831341998e-99	A	CPT1A	mb231
GNL3	4.73837477714896e-103	0.268264447854114	0.829	0.785	1.18497276426941e-98	A	GNL3	mb231
CLSTN1	9.45800967931092e-103	0.316531604424541	0.724	0.663	2.36525906060207e-98	A	CLSTN1	mb231
DUSP6	3.09300267619502e-102	0.328685965222688	0.703	0.621	7.7349810926285e-98	A	DUSP6	mb231
TPR	5.04369365185454e-101	0.180087235244272	0.958	0.942	1.26132690845578e-96	A	TPR	mb231
PPA2	1.46275229963802e-100	0.370988367464191	0.629	0.549	3.65805095093475e-96	A	PPA2	mb231
ANP32E	2.21855723154758e-100	0.285515824288305	0.818	0.773	5.5481679246542e-96	A	ANP32E	mb231
MSN	4.54195208115118e-100	0.161655154657526	0.964	0.953	1.13585137645429e-95	A	MSN	mb231
TWF1	4.71991642019909e-100	0.383553102920662	0.602	0.518	1.18035669836339e-95	A	TWF1	mb231
BAZ2B	5.42117250141897e-100	0.346665280370107	0.72	0.652	1.35572681915486e-95	A	BAZ2B	mb231
IKBIP	9.03937116660834e-100	0.34018574725712	0.686	0.621	2.26056594134542e-95	A	IKBIP	mb231
CD63	1.15417949134714e-99	0.280339631600148	0.735	0.662	2.88637207196093e-95	A	CD63	mb231
SETD2	2.67065410185608e-99	0.222007327272117	0.902	0.876	6.67877177792168e-95	A	SETD2	mb231
IMMP2L	1.23288867412277e-98	0.286113792906214	0.806	0.742	3.08320799624623e-94	A	IMMP2L	mb231
WLS	2.48828356264739e-98	0.342317294826316	0.666	0.587	6.22269953346859e-94	A	WLS	mb231
ZDHHC17	5.82654873638708e-98	0.380398357383699	0.612	0.535	1.45710330799568e-93	A	ZDHHC17	mb231
RANBP17	8.16076489352214e-98	0.246116287069265	0.868	0.828	2.04084408457202e-93	A	RANBP17	mb231
RAD51B	1.72833168001614e-97	0.237764621236819	0.881	0.837	4.32221186538437e-93	A	RAD51B	mb231
DPYSL2	4.24398615276398e-97	0.261890928570499	0.813	0.76	1.06133605708321e-92	A	DPYSL2	mb231
SERINC3	9.75364706984457e-97	0.275502207521963	0.768	0.711	2.43919205922673e-92	A	SERINC3	mb231
RFLNA	1.10635904442393e-96	0.361645364273926	0.629	0.559	2.76678269829536e-92	A	RFLNA	mb231
PHTF2	2.08698546153837e-96	0.329445509264405	0.672	0.604	5.21913324221515e-92	A	PHTF2	mb231
RABEP1	2.94127570580562e-96	0.299450641175064	0.756	0.704	7.35554228507868e-92	A	RABEP1	mb231
CIP2A	3.66883251369577e-96	0.305743529404686	0.745	0.688	9.17501635025038e-92	A	CIP2A	mb231
CCDC66	1.28654092168268e-95	0.342497497968143	0.671	0.603	3.21738153694404e-91	A	CCDC66	mb231
GNS	5.6314387505387e-95	0.249730782714756	0.724	0.648	1.40831020273472e-90	A	GNS	mb231
NFE2L2	5.81758443870881e-95	0.257412502337895	0.835	0.791	1.4548615164323e-90	A	NFE2L2	mb231
SACM1L	1.50452253981116e-94	0.364616805713328	0.627	0.556	3.76250996755976e-90	A	SACM1L	mb231
USP13	5.26135047734896e-93	0.362119420900322	0.633	0.563	1.31575852737543e-88	A	USP13	mb231
CNOT2	7.27580920595093e-93	0.289336615148208	0.734	0.671	1.81953436622421e-88	A	CNOT2	mb231
BUB3	1.70299663340887e-92	0.25344369285922	0.836	0.796	4.25885398082891e-88	A	BUB3	mb231
TUBA1B	1.90713268874028e-92	0.178284666609904	0.946	0.932	4.7693574280017e-88	A	TUBA1B	mb231
LCOR	3.12173913529051e-92	0.236835453223899	0.858	0.833	7.8068452295345e-88	A	LCOR	mb231
TLK1	6.3231515923149e-91	0.281871919209242	0.773	0.726	1.58129375020611e-86	A	TLK1	mb231
PPM1A	8.6825754476344e-91	0.341301000904037	0.647	0.575	2.17133846794441e-86	A	PPM1A	mb231
NCAPD2	1.32615882916949e-90	0.249966699983893	0.806	0.757	3.31645799998706e-86	A	NCAPD2	mb231
FOXM1	3.98496678381526e-90	0.327972204490487	0.638	0.564	9.96560493296519e-86	A	FOXM1	mb231
MYO6	5.08162698662095e-90	0.273818523785169	0.77	0.712	1.27081327681417e-85	A	MYO6	mb231
RPL15	8.17280473740839e-90	0.202553074721301	0.919	0.901	2.04385500873109e-85	A	RPL15	mb231
ARPC3	2.27940048789821e-88	0.295315153822068	0.737	0.685	5.70032474013584e-84	A	ARPC3	mb231
EFNA5	2.80690804266517e-88	0.213376318066492	0.936	0.908	7.01951563309706e-84	A	EFNA5	mb231
SNRNP200	3.08813332183614e-88	0.237593608083954	0.841	0.801	7.72280381124783e-84	A	SNRNP200	mb231
KCNQ5	3.17512498051894e-88	0.200072867857594	0.962	0.943	7.94035255128176e-84	A	KCNQ5	mb231
YTHDC1	1.35851696854435e-87	0.304768394868348	0.768	0.721	3.39737923493572e-83	A	YTHDC1	mb231
FERMT2	2.66118056838365e-87	0.361053804349007	0.602	0.532	6.65508036541382e-83	A	FERMT2	mb231
MFAP3	2.89442553953043e-87	0.368718636847423	0.613	0.543	7.2383793892577e-83	A	MFAP3	mb231
ABI2	4.17867812730947e-87	0.30238466853282	0.71	0.654	1.04500382607755e-82	A	ABI2	mb231
MAD1L1	4.98543727301593e-87	0.289537751849113	0.773	0.726	1.24675815323582e-82	A	MAD1L1	mb231
DDX5	1.19087029844728e-86	0.153012462242434	0.973	0.966	2.97812844235696e-82	A	DDX5	mb231
PCCA	3.62275936375614e-86	0.328607661818174	0.719	0.666	9.05979661688136e-82	A	PCCA	mb231
ABCC1	2.74814892139651e-85	0.236642693339741	0.785	0.723	6.8725708226284e-81	A	ABCC1	mb231
PODXL	5.88861891687443e-84	0.204489974915764	0.803	0.739	1.47262581873196e-79	A	PODXL	mb231
PDZD8	1.12404805731721e-83	0.26839705105376	0.725	0.664	2.81101938173887e-79	A	PDZD8	mb231
PSMD14	1.62726971425304e-83	0.234888165578049	0.843	0.808	4.06947610140401e-79	A	PSMD14	mb231
DLGAP5	2.70260122427372e-83	0.32471701391801	0.715	0.657	6.75866514166371e-79	A	DLGAP5	mb231
ORC2	1.44084839384451e-82	0.303840047267669	0.679	0.615	3.60327366332635e-78	A	ORC2	mb231
NGLY1	1.80112681450704e-82	0.357662593409207	0.602	0.538	4.50425793771922e-78	A	NGLY1	mb231
SMARCC2	5.87690960060341e-82	0.29417826961634	0.706	0.644	1.4696975529189e-77	A	SMARCC2	mb231
TMEM131	9.17213793446019e-82	0.253514980874995	0.852	0.817	2.2937682546498e-77	A	TMEM131	mb231
PRKDC	2.8897395420799e-81	0.142189878577375	0.979	0.967	7.22666064683342e-77	A	PRKDC	mb231
7SK	5.67017954420678e-81	0.224141974971887	0.998	0.998	1.41799850041523e-76	A	7SK	mb231
DNM1L	6.62455339064316e-81	0.273154842881691	0.727	0.67	1.65666831193204e-76	A	DNM1L	mb231
TMTC3	7.96326767034548e-81	0.326262234817864	0.641	0.577	1.991453979e-76	A	TMTC3	mb231
CCT2	4.04778946012798e-80	0.237086462548904	0.81	0.765	1.0122711881888e-75	A	CCT2	mb231
EIF5	5.23781650380058e-80	0.238600188441768	0.797	0.75	1.30987315127045e-75	A	EIF5	mb231
PLEKHA5	5.44224048149566e-80	0.16166991602927	0.953	0.933	1.36099549961243e-75	A	PLEKHA5	mb231
ANO10	8.69316646444368e-80	0.307464675749881	0.701	0.643	2.17398706942808e-75	A	ANO10	mb231
VPS29	2.33855572989374e-79	0.341337976882094	0.61	0.544	5.84826016931827e-75	A	VPS29	mb231
ABLIM1	5.77991533970291e-79	0.228560380941861	0.811	0.769	1.4454412281529e-74	A	ABLIM1	mb231
FRMD6	1.04006142684229e-78	0.172745277713424	0.839	0.776	2.6009856162472e-74	A	FRMD6	mb231
HNRNPDL	1.80104176481619e-78	0.199597079308415	0.886	0.857	4.50404524545233e-74	A	HNRNPDL	mb231
TMEM245	2.35734832647502e-78	0.211525202478673	0.858	0.827	5.89525669484874e-74	A	TMEM245	mb231
TNRC18	1.18491766428239e-77	0.270955531483245	0.739	0.684	2.96324209483739e-73	A	TNRC18	mb231
PSAP	1.20367562870488e-77	0.174639414046482	0.902	0.884	3.01015201226517e-73	A	PSAP	mb231
DCUN1D4	1.96411606519167e-77	0.31651439759389	0.648	0.584	4.91186145583132e-73	A	DCUN1D4	mb231
UBP1	2.09972431646275e-77	0.317159655522308	0.621	0.555	5.25099057061003e-73	A	UBP1	mb231
STRAP	6.92956643789719e-77	0.313058748042559	0.621	0.555	1.73294597478933e-72	A	STRAP	mb231
NXN	7.35278752978406e-77	0.259598086724216	0.799	0.752	1.8387851054484e-72	A	NXN	mb231
CD46	1.09343904391833e-76	0.216487293332689	0.855	0.827	2.73447236103096e-72	A	CD46	mb231
MLEC	1.46256799281372e-76	0.28103368959907	0.694	0.644	3.65759003642856e-72	A	MLEC	mb231
RPL8	3.7553416693471e-76	0.238457092254221	0.819	0.781	9.39135844670322e-72	A	RPL8	mb231
ZZEF1	3.90427258049944e-76	0.338347392708477	0.622	0.561	9.76380486931299e-72	A	ZZEF1	mb231
CAPN2	6.91811054686549e-76	0.152297291754855	0.976	0.964	1.73008108556012e-71	A	CAPN2	mb231
FBXL17	1.23181759902142e-75	0.296140990470773	0.687	0.619	3.08052945163277e-71	A	FBXL17	mb231
FUT8	1.24903554262171e-75	0.172223479473493	0.927	0.903	3.12358808498837e-71	A	FUT8	mb231
TBL1XR1	1.76346647934368e-75	0.196868612798359	0.866	0.834	4.41007697154269e-71	A	TBL1XR1	mb231
MTX2	1.804593086433e-75	0.328284584930119	0.619	0.554	4.51292639055164e-71	A	MTX2	mb231
MBOAT7	2.29713446281664e-75	0.324215246604377	0.613	0.548	5.74467386461184e-71	A	MBOAT7	mb231
GPAT3	5.67667081906954e-75	0.272479378205628	0.643	0.561	1.41962183843291e-70	A	GPAT3	mb231
PDE8A	8.00952060580803e-75	0.222339242311561	0.814	0.766	2.00302091310047e-70	A	PDE8A	mb231
TTL	1.00972657608702e-74	0.296539664493358	0.653	0.593	2.52512422147843e-70	A	TTL	mb231
ZFC3H1	2.37950948909799e-74	0.206821025340671	0.83	0.792	5.95067733033626e-70	A	ZFC3H1	mb231
ATP2B1	9.90728025197232e-74	0.188924888126946	0.862	0.826	2.47761264541324e-69	A	ATP2B1	mb231
PRELID2	1.95526867080513e-73	0.261740328017683	0.78	0.731	4.88973589194946e-69	A	PRELID2	mb231
HECTD4	1.34121843986313e-72	0.233707445595573	0.816	0.782	3.35411907440973e-68	A	HECTD4	mb231
DYNC1I2	1.79415634803989e-72	0.251004671525683	0.757	0.711	4.48682619517815e-68	A	DYNC1I2	mb231
PCNA	3.94459381810561e-72	0.318587684167708	0.602	0.532	9.86464022031852e-68	A	PCNA	mb231
MATR3.1	6.46980372899568e-72	0.342899567544412	0.606	0.545	1.61796851654724e-67	A	MATR3.1	mb231
WWP1	6.48612870435545e-72	0.325984080555837	0.6	0.538	1.62205106638521e-67	A	WWP1	mb231
LDLR	1.87107923882292e-71	0.175088822052764	0.906	0.877	4.67919496044835e-67	A	LDLR	mb231
TMCO3	2.3885798894904e-71	0.322114729692863	0.625	0.565	5.97336058763758e-67	A	TMCO3	mb231
RAD18	1.17188705650266e-70	0.277569580260349	0.719	0.67	2.93065515090185e-66	A	RAD18	mb231
NABP1	1.36542639323455e-70	0.293600804499334	0.76	0.709	3.41465832420096e-66	A	NABP1	mb231
PPP1CC	1.91008975352984e-70	0.28856465410249	0.687	0.634	4.77675245562741e-66	A	PPP1CC	mb231
PPHLN1	1.29210799213454e-69	0.275853581191149	0.666	0.606	3.23130366673005e-65	A	PPHLN1	mb231
E2F7	2.37745870625092e-69	0.209293636496458	0.774	0.718	5.9455487325923e-65	A	E2F7	mb231
KRR1	5.01609345211876e-69	0.259767494701104	0.712	0.658	1.25442465050586e-64	A	KRR1	mb231
CMIP	5.3515968526827e-69	0.219756891531271	0.898	0.884	1.33832734091889e-64	A	CMIP	mb231
MAPK1IP1L	1.09767213583941e-68	0.249621020548774	0.739	0.691	2.74505847730721e-64	A	MAPK1IP1L	mb231
SMARCAD1	1.16290365888563e-68	0.24545166901748	0.744	0.701	2.90818947014118e-64	A	SMARCAD1	mb231
