p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
MID1	9.41558459718245e-66	0.268719595472366	0.798	0.757	2.35464939606339e-61	A	MID1	h1806
COX7B2	1.22991394236139e-65	0.236489640645522	0.79	0.725	3.07576878705737e-61	A	COX7B2	h1806
INPP4A	1.39711749093388e-65	0.331655376718778	0.675	0.625	3.49391142132746e-61	A	INPP4A	h1806
HS2ST1	4.17225265752958e-65	0.324304784916256	0.689	0.635	1.043396944595e-60	A	HS2ST1	h1806
HNRNPM	1.19814711948068e-63	0.178491722175225	0.95	0.937	2.99632631639729e-59	A	HNRNPM	h1806
IVD	3.74461999836396e-63	0.309338574667366	0.679	0.629	9.36454569190859e-59	A	IVD	h1806
CALM2	2.28985825738354e-62	0.211345984550689	0.954	0.945	5.72647753006477e-58	A	CALM2	h1806
PHF14	2.41138881895483e-62	0.18565852385268	0.93	0.923	6.03040115844223e-58	A	PHF14	h1806
SERGEF	8.39313384715376e-62	0.302283813454978	0.731	0.693	2.09895491249621e-57	A	SERGEF	h1806
URI1	9.51788929106547e-62	0.156018822468769	0.942	0.924	2.38023375390965e-57	A	URI1	h1806
EFEMP1	1.03882575415396e-61	0.25444337028661	0.758	0.709	2.59789544598824e-57	A	EFEMP1	h1806
TRIM66	4.41466490041085e-61	0.359343886323913	0.623	0.57	1.10401939829475e-56	A	TRIM66	h1806
MRPL3	6.47618418417632e-60	0.266326405782192	0.757	0.714	1.61956414077881e-55	A	MRPL3	h1806
ENSG00000283515	7.39094818072405e-60	0.220783360859871	0.845	0.815	1.84832832103547e-55	A	ENSG00000283515	h1806
KIF20B	2.9343644186547e-59	0.202633793533557	0.885	0.862	7.33825853817168e-55	A	KIF20B	h1806
RBAK-RBAKDN	4.51773071063228e-59	0.255314330587305	0.789	0.758	1.12979409611492e-54	A	RBAK-RBAKDN	h1806
ACOXL	8.39731962392585e-59	0.340734511269988	0.636	0.575	2.10000169155138e-54	A	ACOXL	h1806
BBX	1.26574085640238e-58	0.1988042521473	0.901	0.869	3.16536473369107e-54	A	BBX	h1806
GPRC5A	3.02690441607504e-58	0.202313096035662	0.883	0.853	7.56968256372047e-54	A	GPRC5A	h1806
TNRC18	6.53475922419139e-58	0.197824458801215	0.878	0.862	1.63421258678578e-53	A	TNRC18	h1806
SEPTIN9	8.45123540751918e-58	0.151689525760882	0.966	0.958	2.1134849507124e-53	A	SEPTIN9	h1806
SMAD3	9.86930384563679e-58	0.179400726110558	0.934	0.925	2.46811550571685e-53	A	SMAD3	h1806
SSR3	2.54746084422494e-57	0.250406912012483	0.708	0.657	6.37069007923773e-53	A	SSR3	h1806
SPTBN1	7.13886866897034e-57	0.143152861919448	0.968	0.962	1.7852882767361e-52	A	SPTBN1	h1806
TK1	1.01573743339189e-56	0.246826573962418	0.757	0.707	2.54015617342644e-52	A	TK1	h1806
NCAM2	1.47014241827224e-56	0.333524574546977	0.62	0.561	3.67653215961523e-52	A	NCAM2	h1806
EEFSEC	1.73381487784124e-56	0.278780816705887	0.709	0.667	4.33592424650537e-52	A	EEFSEC	h1806
GNB1	1.78223826106953e-56	0.183995027652444	0.895	0.876	4.45702144328269e-52	A	GNB1	h1806
ASCC3	2.99914044100048e-56	0.175502265197635	0.966	0.963	7.50025041485401e-52	A	ASCC3	h1806
AKAP8L	5.46736480272719e-56	0.319677875455756	0.616	0.561	1.36727858986601e-51	A	AKAP8L	h1806
FAM98B	6.07999927120262e-56	0.318047721797651	0.62	0.57	1.52048621774235e-51	A	FAM98B	h1806
GFM1	7.48829108966669e-56	0.317711476903861	0.645	0.597	1.87267183570385e-51	A	GFM1	h1806
ABHD12	1.21140781835075e-55	0.287975999773734	0.723	0.682	3.02948867213156e-51	A	ABHD12	h1806
EIF4G1	2.24198825986973e-55	0.136436063154231	0.98	0.976	5.60676424028222e-51	A	EIF4G1	h1806
MYH10	3.33743829721889e-55	0.189310322077585	0.895	0.877	8.346265693685e-51	A	MYH10	h1806
USP36	3.51862510232582e-55	0.291780809198219	0.671	0.623	8.79937765589642e-51	A	USP36	h1806
UBE2E1	1.5937687493683e-54	0.253100530342209	0.756	0.727	3.98569688842023e-50	A	UBE2E1	h1806
PKP4	1.62789384753108e-54	0.183503090466199	0.899	0.88	4.07103693390573e-50	A	PKP4	h1806
TRIM28	2.34647759155074e-54	0.19472220430294	0.896	0.883	5.86807116095009e-50	A	TRIM28	h1806
P4HB	3.32148963135916e-54	0.17699117000091	0.906	0.889	8.30638127010299e-50	A	P4HB	h1806
ATAD2	4.03991872793103e-54	0.159957127019576	0.954	0.931	1.01030287548099e-49	A	ATAD2	h1806
TRAPPC9	1.35296718712178e-53	0.192380257773915	0.912	0.917	3.38350034155414e-49	A	TRAPPC9	h1806
KPNA1	2.17365354291289e-53	0.204162607325031	0.835	0.805	5.43587278011655e-49	A	KPNA1	h1806
ZNF544	6.91731719861932e-53	0.14384160734438	0.96	0.953	1.72988268503072e-48	A	ZNF544	h1806
WDFY2	7.71428022586361e-53	0.27370590313122	0.714	0.678	1.92918719888397e-48	A	WDFY2	h1806
SPAST	1.07921517058545e-52	0.32294015173037	0.607	0.556	2.69890129860009e-48	A	SPAST	h1806
RB1	1.47651903612062e-52	0.32157400192178	0.669	0.629	3.69247880553045e-48	A	RB1	h1806
MBNL2	3.10092744829254e-52	0.27256156456507	0.724	0.684	7.75479936268999e-48	A	MBNL2	h1806
NFAT5	3.27170335137941e-52	0.180165458770611	0.937	0.936	8.18187574112964e-48	A	NFAT5	h1806
CNTNAP3B	5.34211608412242e-52	0.326884193955134	0.638	0.587	1.33595639031733e-47	A	CNTNAP3B	h1806
CCDC14	6.76704765473672e-52	0.226855157393486	0.782	0.743	1.69230327749656e-47	A	CCDC14	h1806
ANKRD17	9.06501196924851e-52	0.148708832668325	0.96	0.953	2.26697819326967e-47	A	ANKRD17	h1806
CSE1L	1.19716418211806e-51	0.170204923758147	0.911	0.893	2.99386818664085e-47	A	CSE1L	h1806
APOLD1	1.43637550798829e-51	0.265875653935864	0.716	0.68	3.59208787037711e-47	A	APOLD1	h1806
PARVA	2.06978997659992e-51	0.249319324345466	0.767	0.74	5.17613077348108e-47	A	PARVA	h1806
PDIA3	4.78873383526367e-51	0.114757434435197	0.995	0.993	1.19756655752274e-46	A	PDIA3	h1806
EIF2AK1	1.55741697207097e-50	0.224744699486379	0.805	0.775	3.89478836375508e-46	A	EIF2AK1	h1806
PTPN13	2.13420544662655e-50	0.182986260487662	0.853	0.823	5.33722098092366e-46	A	PTPN13	h1806
ARMC8	2.21783663019045e-50	0.242493604348911	0.762	0.723	5.54636584478027e-46	A	ARMC8	h1806
NUCB2	6.57573868398556e-50	0.224535638435958	0.769	0.739	1.64446073009111e-45	A	NUCB2	h1806
DYNC2H1	9.36450629007811e-50	0.216098391660517	0.845	0.825	2.34187573302273e-45	A	DYNC2H1	h1806
VWA8	1.43177725009346e-49	0.18847795962066	0.898	0.902	3.58058854703372e-45	A	VWA8	h1806
GSK3B	1.49490863157153e-49	0.155076766013774	0.923	0.911	3.73846750583409e-45	A	GSK3B	h1806
EXOC2	2.15198676245629e-49	0.157336016846227	0.931	0.926	5.38168849555068e-45	A	EXOC2	h1806
EYA4	2.94559482619854e-49	0.220353970287619	0.831	0.817	7.3663435413573e-45	A	EYA4	h1806
NPLOC4	7.15421525494692e-49	0.223335998960761	0.764	0.73	1.78912615095713e-44	A	NPLOC4	h1806
PHC3	3.10581206384158e-48	0.203119254868186	0.813	0.78	7.76701480925502e-44	A	PHC3	h1806
MAD1L1	3.82112299358802e-48	0.155718585458906	0.907	0.897	9.55586438236492e-44	A	MAD1L1	h1806
TXNDC5	9.24265297464976e-48	0.226695709701861	0.775	0.743	2.31140265590041e-43	A	TXNDC5	h1806
C2CD3	1.29602748348302e-47	0.239442674606989	0.775	0.746	3.24110553069434e-43	A	C2CD3	h1806
SCAI	2.06533359576316e-47	0.307288419198811	0.613	0.565	5.16498625628452e-43	A	SCAI	h1806
PPME1	2.35536146764826e-47	0.223469792381516	0.813	0.787	5.89028795829478e-43	A	PPME1	h1806
TOP1	2.53519014001844e-47	0.199685385782198	0.878	0.857	6.34000350215812e-43	A	TOP1	h1806
ATP11B	3.32414416606798e-47	0.196043004293313	0.845	0.82	8.31301973050281e-43	A	ATP11B	h1806
DDX27	1.08703583659272e-46	0.281899465351643	0.673	0.638	2.71845922015107e-42	A	DDX27	h1806
RIMKLB	1.14884460024705e-46	0.264015153111099	0.601	0.536	2.87303057629783e-42	A	RIMKLB	h1806
TIAM1	2.49594697726012e-46	0.305516656976734	0.616	0.563	6.24186420073211e-42	A	TIAM1	h1806
PLK2	8.61740003966759e-46	0.191419081620856	0.845	0.813	2.15503940192007e-41	A	PLK2	h1806
ARID4B	1.09289853148589e-45	0.166302600789144	0.928	0.917	2.73312064753992e-41	A	ARID4B	h1806
TPD52	1.11611919450151e-45	0.216804982233565	0.776	0.752	2.79119088160938e-41	A	TPD52	h1806
TBC1D31	3.39968297289629e-45	0.277459619770197	0.669	0.633	8.50192717861905e-41	A	TBC1D31	h1806
COPG1	8.66489743811011e-45	0.286592678460837	0.618	0.571	2.16691755132258e-40	A	COPG1	h1806
ZFP64	1.74893122584619e-44	0.266983042546592	0.685	0.649	4.37372720959615e-40	A	ZFP64	h1806
TRPC4AP	3.3474375322458e-44	0.224870029437404	0.775	0.744	8.37127178064029e-40	A	TRPC4AP	h1806
STAU1	4.01583618892066e-44	0.194997638954968	0.853	0.831	1.00428031412528e-39	A	STAU1	h1806
MORF4L2	4.63244235546138e-44	0.207764979687371	0.798	0.774	1.15848118425378e-39	A	MORF4L2	h1806
TOP2B	4.94724138089977e-44	0.224671602953848	0.782	0.747	1.23720612453541e-39	A	TOP2B	h1806
EIF3H	5.67865841824781e-44	0.149125941290616	0.956	0.951	1.42011889723541e-39	A	EIF3H	h1806
LRCH3	5.67925939733786e-44	0.186167681330464	0.837	0.814	1.42026919008625e-39	A	LRCH3	h1806
MIRLET7BHG	6.63731287617472e-44	0.247093456405685	0.781	0.752	1.65985920407377e-39	A	MIRLET7BHG	h1806
SENP5	1.02512204785211e-43	0.203172608744616	0.85	0.826	2.56362521726855e-39	A	SENP5	h1806
UBE2O	2.45373696809694e-43	0.29181080552993	0.612	0.566	6.13630540981682e-39	A	UBE2O	h1806
SERF2	2.67778024162321e-43	0.244093057560691	0.718	0.679	6.69659282825132e-39	A	SERF2	h1806
GPATCH2	2.11436661444422e-42	0.206921536389594	0.81	0.788	5.2876080294021e-38	A	GPATCH2	h1806
ZNF148	5.62324567102223e-42	0.155641041183859	0.888	0.874	1.40626127740924e-37	A	ZNF148	h1806
NCAPD3	8.9986681773044e-42	0.167265549134342	0.878	0.851	2.25038693778028e-37	A	NCAPD3	h1806
TAF4	4.65391664116467e-41	0.259693878347675	0.661	0.622	1.16385147362246e-36	A	TAF4	h1806
DAP	8.09742183154849e-41	0.229003463681958	0.738	0.712	2.02500325163365e-36	A	DAP	h1806
STK4	1.08517327995018e-40	0.21709365134328	0.793	0.763	2.71380133849941e-36	A	STK4	h1806
NR2F2	1.82580691945882e-40	0.235004382682284	0.706	0.666	4.56597794418262e-36	A	NR2F2	h1806
MT-ND2	2.30531578730253e-40	0.137029081350526	0.945	0.938	5.76513372088616e-36	A	MT-ND2	h1806
EPC1	2.99961350168099e-40	0.260248987716632	0.688	0.654	7.50143344500381e-36	A	EPC1	h1806
ZNF584	4.29391523523181e-40	0.285712164370575	0.624	0.587	1.07382232202677e-35	A	ZNF584	h1806
TTF2	4.6233101326841e-40	0.254261033568718	0.672	0.634	1.15619739798164e-35	A	TTF2	h1806
LINC01572	6.04491760067899e-40	0.295238843899403	0.608	0.563	1.5117129935778e-35	A	LINC01572	h1806
NDST1	8.20276475104799e-40	0.261614124318608	0.679	0.648	2.05134740894208e-35	A	NDST1	h1806
ITSN1	2.69564427294222e-39	0.15736160382336	0.896	0.892	6.7412671977739e-35	A	ITSN1	h1806
MFN1	5.49031041019728e-39	0.256232525521817	0.663	0.627	1.37301682738214e-34	A	MFN1	h1806
PDIA5	9.34541391151918e-39	0.244858123441803	0.684	0.645	2.33710111099272e-34	A	PDIA5	h1806
TMEM87A	9.63444252091214e-39	0.164756601812918	0.889	0.874	2.40938138562971e-34	A	TMEM87A	h1806
PSME4	1.13151521405487e-38	0.138020884482003	0.93	0.922	2.82969324730842e-34	A	PSME4	h1806
PRKDC	1.29046845456871e-38	0.104137548731578	0.982	0.981	3.22720351118543e-34	A	PRKDC	h1806
RNF144B	1.35525951143587e-38	0.310715082064298	0.714	0.694	3.38923298619884e-34	A	RNF144B	h1806
TTC27	1.39048672578926e-38	0.187079378816996	0.813	0.789	3.47732920385379e-34	A	TTC27	h1806
DIDO1	1.71289026538588e-38	0.185747671991869	0.836	0.811	4.28359597567701e-34	A	DIDO1	h1806
CDKAL1	1.98132913282376e-38	0.151099805746567	0.937	0.938	4.95490789536565e-34	A	CDKAL1	h1806
TCF12	2.34872764839173e-38	0.21169727526764	0.788	0.76	5.87369810309804e-34	A	TCF12	h1806
LGALS3BP	2.59190623783127e-38	0.198464198070229	0.77	0.738	6.48183911956845e-34	A	LGALS3BP	h1806
CYTH1	3.66286246830676e-38	0.268617668595948	0.655	0.621	9.16008646074154e-34	A	CYTH1	h1806
RIOK1	8.06833388937674e-38	0.274845953998477	0.624	0.585	2.01772893905534e-33	A	RIOK1	h1806
KDELR2	3.56669270801129e-37	0.198484916586282	0.795	0.774	8.91958512419463e-33	A	KDELR2	h1806
PPM1B	4.21432572513188e-37	0.233559836784066	0.658	0.625	1.05391857734098e-32	A	PPM1B	h1806
LINC02582	9.92443951938709e-37	0.227902749134241	0.685	0.652	2.48190383500832e-32	A	LINC02582	h1806
GCNT2	1.83937688739817e-36	0.206966227056111	0.824	0.805	4.59991372000536e-32	A	GCNT2	h1806
TAF2	2.00244820909463e-36	0.127622687528979	0.947	0.942	5.00772248130386e-32	A	TAF2	h1806
ERI3	2.27468211656033e-36	0.263228886853846	0.629	0.594	5.68852503709406e-32	A	ERI3	h1806
GALNT14	6.72928113648232e-36	0.171929018356438	0.868	0.85	1.6828586266115e-31	A	GALNT14	h1806
REV3L	7.01100193150949e-36	0.180297822112021	0.841	0.818	1.75331136303189e-31	A	REV3L	h1806
RPS2	7.35755854230806e-36	0.187259822750416	0.876	0.849	1.8399782402604e-31	A	RPS2	h1806
MTOR	1.08813116229075e-35	0.20623585462267	0.735	0.71	2.72119841065671e-31	A	MTOR	h1806
RAB7A	2.23604054717882e-35	0.160990848659353	0.894	0.879	5.5918902003848e-31	A	RAB7A	h1806
CEP55	4.20484793989015e-35	0.214450181986543	0.705	0.67	1.05154837280773e-30	A	CEP55	h1806
CHD6	7.49639458119688e-35	0.155938325741328	0.831	0.807	1.87469835686572e-30	A	CHD6	h1806
KATNIP	8.10172506831559e-35	0.253873202573646	0.626	0.593	2.02607940508436e-30	A	KATNIP	h1806
STMN1	8.97082844924692e-35	0.203735284577831	0.755	0.726	2.24342477858767e-30	A	STMN1	h1806
TOM1L2	9.29645940370453e-35	0.208369698958714	0.793	0.77	2.32485856767843e-30	A	TOM1L2	h1806
LRRC8D	1.09995649295857e-34	0.153789250199945	0.898	0.89	2.7507711975908e-30	A	LRRC8D	h1806
PSMD2	1.66540929356656e-34	0.169677687206802	0.855	0.831	4.16485556135124e-30	A	PSMD2	h1806
FAM169A	3.38035282976389e-34	0.272752620399333	0.604	0.567	8.45358635667355e-30	A	FAM169A	h1806
VPS8	3.84881927087345e-34	0.223049175862037	0.712	0.681	9.62512723260031e-30	A	VPS8	h1806
EIF2AK4	4.83212656384007e-34	0.189934510786227	0.763	0.742	1.20841821108512e-29	A	EIF2AK4	h1806
ATXN2	7.99389456469107e-34	0.11919880056242	0.941	0.94	1.99911315273794e-29	A	ATXN2	h1806
RASA2	1.05081983117007e-33	0.172512126127831	0.836	0.815	2.62789023379012e-29	A	RASA2	h1806
KIF23	1.2225359778814e-33	0.178407307445367	0.766	0.731	3.0573179734858e-29	A	KIF23	h1806
CDC37	1.46801942591471e-33	0.216916018676461	0.724	0.696	3.67122298032751e-29	A	CDC37	h1806
RPN1	1.6604858903461e-33	0.147902049831996	0.863	0.849	4.15254311457752e-29	A	RPN1	h1806
NASP	2.18171201179132e-33	0.17659455173661	0.816	0.793	5.45602539908774e-29	A	NASP	h1806
KCTD20	2.57394988183421e-33	0.255344396177884	0.653	0.629	6.436933864491e-29	A	KCTD20	h1806
SEC62	3.3834675513691e-33	0.199009155150703	0.779	0.756	8.46137565246384e-29	A	SEC62	h1806
ARPP19	3.52322328326226e-33	0.236337553132901	0.637	0.605	8.81087678678227e-29	A	ARPP19	h1806
SLAIN2	3.83254949680466e-33	0.246418647677025	0.649	0.618	9.5844397816091e-29	A	SLAIN2	h1806
RNF13	4.99508479498213e-33	0.179841956343486	0.773	0.746	1.24917080552913e-28	A	RNF13	h1806
RNF168	5.10185575790748e-33	0.18698054158946	0.765	0.737	1.2758720879375e-28	A	RNF168	h1806
AP1S3	7.58889742204995e-33	0.142432583010978	0.876	0.86	1.89783146730625e-28	A	AP1S3	h1806
TOP2A	8.76135185276642e-33	0.174773829913684	0.828	0.789	2.19103887133983e-28	A	TOP2A	h1806
ARHGAP35	8.94999971298684e-33	0.137417605123514	0.909	0.905	2.23821592822375e-28	A	ARHGAP35	h1806
KIF1B	2.47314682472205e-32	0.144243344751374	0.872	0.867	6.18484557926491e-28	A	KIF1B	h1806
PIK3CB	3.23568497421393e-32	0.165401354718293	0.823	0.807	8.0918009835142e-28	A	PIK3CB	h1806
LITAF	4.36504059955973e-32	0.223420082087671	0.703	0.679	1.0916093531379e-27	A	LITAF	h1806
CSNK1D	1.00649878854184e-31	0.231741480700132	0.658	0.625	2.51705217038544e-27	A	CSNK1D	h1806
DNAJB1	1.37391359238298e-31	0.236658067091618	0.676	0.653	3.43588311183135e-27	A	DNAJB1	h1806
COPB1	1.62022715411601e-31	0.131453211885759	0.931	0.925	4.05186406701331e-27	A	COPB1	h1806
ANKS1A	2.30261850302503e-31	0.167946979263837	0.829	0.817	5.75838835236498e-27	A	ANKS1A	h1806
SCHIP1	3.1061470916368e-31	0.229295299225783	0.664	0.628	7.76785264676531e-27	A	SCHIP1	h1806
KIF14	3.37030312242463e-31	0.172099880708989	0.728	0.692	8.42845404855951e-27	A	KIF14	h1806
RPL27A	3.43006525423283e-31	0.186497701851243	0.85	0.838	8.57790718778547e-27	A	RPL27A	h1806
PPARG	4.84049110165939e-31	0.106736280691525	0.874	0.851	1.21051001470298e-26	A	PPARG	h1806
LRPPRC	7.91576519329788e-31	0.112407285436153	0.955	0.952	1.97957455953994e-26	A	LRPPRC	h1806
UBR5	9.02855644260155e-31	0.105112711168128	0.961	0.959	2.25786139516579e-26	A	UBR5	h1806
NFATC3	1.05016770577029e-30	0.232199420113442	0.632	0.599	2.62625939859033e-26	A	NFATC3	h1806
LAMA5	1.66407407009124e-30	0.132553058305477	0.912	0.904	4.16151643448418e-26	A	LAMA5	h1806
ACOT7	2.45764482247916e-30	0.21912452964807	0.655	0.622	6.1460781720559e-26	A	ACOT7	h1806
HEATR1	2.91749506904721e-30	0.157987158497084	0.836	0.817	7.29607166867326e-26	A	HEATR1	h1806
IFT80	4.96325090485135e-30	0.264883890766993	0.611	0.582	1.24120978628522e-25	A	IFT80	h1806
SYCP2L	6.56574949109755e-30	0.240614045013929	0.63	0.598	1.64196263273368e-25	A	SYCP2L	h1806
ZFR	7.32767700196026e-30	0.120167310840842	0.933	0.932	1.83250546465022e-25	A	ZFR	h1806
TAX1BP1	7.46638780641627e-30	0.161477575275301	0.812	0.795	1.86719426262858e-25	A	TAX1BP1	h1806
PDCD10	9.25612849982129e-30	0.226127281594749	0.661	0.633	2.31477261523531e-25	A	PDCD10	h1806
MPHOSPH9	1.76030379421022e-29	0.195304595963596	0.745	0.725	4.40216772856091e-25	A	MPHOSPH9	h1806
CHORDC1	3.27029352956405e-29	0.215204722743793	0.709	0.68	8.17835005873378e-25	A	CHORDC1	h1806
BIRC5	8.99480610359965e-29	0.248966006816385	0.637	0.612	2.2494211103882e-24	A	BIRC5	h1806
PTH2R	1.25138491103566e-28	0.193812217450229	0.75	0.733	3.12946338551799e-24	A	PTH2R	h1806
SSR1	2.02661000280106e-28	0.127532975679325	0.9	0.886	5.06814629500489e-24	A	SSR1	h1806
UBXN7	2.36252530957541e-28	0.193799558544909	0.727	0.705	5.90820329418619e-24	A	UBXN7	h1806
TOMM70	5.39147419654809e-28	0.234337502727625	0.634	0.604	1.34829986707275e-23	A	TOMM70	h1806
ZSWIM6	5.70257218592222e-28	0.176552871033878	0.789	0.771	1.42609925225543e-23	A	ZSWIM6	h1806
PARN	6.45619251577217e-28	0.203039117076232	0.727	0.709	1.61456462434431e-23	A	PARN	h1806
CTNNBL1	6.57388765022839e-28	0.256860369282971	0.607	0.581	1.64399782356911e-23	A	CTNNBL1	h1806
CAMTA1	7.26613430616453e-28	0.208463682314105	0.673	0.646	1.81711486728563e-23	A	CAMTA1	h1806
EIF2A	9.61820201712781e-28	0.177192720181152	0.754	0.729	2.40531996044332e-23	A	EIF2A	h1806
FAM91A1	1.27256308084447e-27	0.171066927836367	0.796	0.781	3.18242575257584e-23	A	FAM91A1	h1806
LRRFIP1	1.27382659277202e-27	0.128025226756885	0.891	0.878	3.18558554320428e-23	A	LRRFIP1	h1806
ALDH7A1	1.54419758116858e-27	0.203746017278404	0.676	0.649	3.86172931098639e-23	A	ALDH7A1	h1806
MYBBP1A	1.75796121283242e-27	0.193462105332844	0.728	0.704	4.39630940105131e-23	A	MYBBP1A	h1806
PTBP2	1.98368414455755e-27	0.161670322409234	0.802	0.791	4.96079730870952e-23	A	PTBP2	h1806
TPX2	2.02320945901217e-27	0.150484076972853	0.881	0.863	5.05964221509765e-23	A	TPX2	h1806
TNPO1	4.85396888679012e-27	0.121440552949634	0.884	0.878	1.21388053920847e-22	A	TNPO1	h1806
MYO9B	1.30620627566346e-26	0.21265107690398	0.707	0.687	3.26656065417918e-22	A	MYO9B	h1806
EHD4	1.32689209871396e-26	0.238578609520852	0.633	0.606	3.31829176046387e-22	A	EHD4	h1806
WWTR1	1.68473067290675e-26	0.195477110153904	0.713	0.69	4.2131744668052e-22	A	WWTR1	h1806
BAIAP2	2.05313217422913e-26	0.194700783491034	0.697	0.68	5.13447294131221e-22	A	BAIAP2	h1806
PRPF6	2.06032741841423e-26	0.214185908695032	0.623	0.594	5.15246680797031e-22	A	PRPF6	h1806
VPS13B	2.25955307935852e-26	0.133921945203652	0.896	0.891	5.6506903408598e-22	A	VPS13B	h1806
LCLAT1	2.89694301325352e-26	0.123497368073306	0.911	0.908	7.2446750875444e-22	A	LCLAT1	h1806
MGA	3.46557812419689e-26	0.16396478760915	0.794	0.78	8.66671777299157e-22	A	MGA	h1806
RBMX	4.91268775216498e-26	0.147766932831423	0.819	0.806	1.22856495306142e-21	A	RBMX	h1806
UBR1	5.00818510175942e-26	0.144220940546659	0.854	0.842	1.25244693024799e-21	A	UBR1	h1806
PCM1	5.14453666784982e-26	0.185052924450335	0.745	0.727	1.28654572989588e-21	A	PCM1	h1806
SBNO1	5.22326877716073e-26	0.148855895111415	0.858	0.847	1.30623505579236e-21	A	SBNO1	h1806
FHOD3	5.85618882371122e-26	0.211886657025286	0.623	0.581	1.4645157010337e-21	A	FHOD3	h1806
INPP5A	7.75466514321889e-26	0.203249387928488	0.68	0.654	1.93928665901618e-21	A	INPP5A	h1806
MYO6	9.33071658349365e-26	0.149549392929492	0.839	0.827	2.33342560320009e-21	A	MYO6	h1806
MYO1E	9.81275072886924e-26	0.13517160363674	0.942	0.942	2.45397270227562e-21	A	MYO1E	h1806
SMG1	9.92250505462799e-26	0.114118785671257	0.936	0.932	2.48142006406137e-21	A	SMG1	h1806
BRIP1	1.23213701351799e-25	0.141325871878024	0.826	0.788	3.08132824340578e-21	A	BRIP1	h1806
NUMA1	1.28971795383131e-25	0.140427879347205	0.871	0.859	3.22532665894135e-21	A	NUMA1	h1806
AQR	2.17477375365286e-25	0.134634306572333	0.849	0.833	5.43867420313507e-21	A	AQR	h1806
SHB	2.68589278034066e-25	0.17794443336067	0.767	0.748	6.71688066507593e-21	A	SHB	h1806
HIF1A	2.86702049230226e-25	0.13300505421474	0.876	0.869	7.1698448471495e-21	A	HIF1A	h1806
FMN1	3.57951134362624e-25	0.191776171324454	0.718	0.697	8.95164196814051e-21	A	FMN1	h1806
SFPQ	4.692294242278e-25	0.103736178873069	0.941	0.935	1.17344894410888e-20	A	SFPQ	h1806
KIAA1671	7.63401276217824e-25	0.139501233483918	0.851	0.845	1.90911391156553e-20	A	KIAA1671	h1806
UBE2G1	9.86449095113767e-25	0.147352408204168	0.869	0.858	2.46691189706051e-20	A	UBE2G1	h1806
CEP95	1.0217979048742e-24	0.163632010368886	0.803	0.789	2.55531220050941e-20	A	CEP95	h1806
FTO	1.3011087985141e-24	0.17180606250988	0.843	0.846	3.25381288332407e-20	A	FTO	h1806
AHCTF1	2.44619460355715e-24	0.1128001678194	0.903	0.892	6.11744346457572e-20	A	AHCTF1	h1806
ALDH18A1	3.15286322579946e-24	0.222054811862293	0.615	0.586	7.88468035507929e-20	A	ALDH18A1	h1806
CBLB	5.71031122725136e-24	0.150468456774309	0.833	0.809	1.42803463171102e-19	A	CBLB	h1806
DMXL2	9.68167025970897e-24	0.21718863596255	0.6	0.571	2.42119209854802e-19	A	DMXL2	h1806
RBL1	1.3055627128013e-23	0.200985461412847	0.688	0.667	3.26495123217349e-19	A	RBL1	h1806
USP13	1.75962382596666e-23	0.184356707890252	0.688	0.666	4.40046726397742e-19	A	USP13	h1806
WWOX	1.81679258945077e-23	0.294996748690839	0.699	0.693	4.54343490769848e-19	A	WWOX	h1806
ERBIN	1.82552231054028e-23	0.116776219068559	0.922	0.924	4.56526619419912e-19	A	ERBIN	h1806
TUBGCP4	1.98494354790281e-23	0.192248609288906	0.66	0.638	4.96394682459536e-19	A	TUBGCP4	h1806
TGFBR2	2.03806929089801e-23	0.184350527604316	0.642	0.616	5.09680368267775e-19	A	TGFBR2	h1806
YEATS2	2.21344561591729e-23	0.144243752471961	0.833	0.824	5.53538479628595e-19	A	YEATS2	h1806
IQCE	2.34541094177205e-23	0.193346890472115	0.662	0.638	5.86540368318355e-19	A	IQCE	h1806
SRGAP2	2.92974813213189e-23	0.207406236341635	0.616	0.585	7.32671412883543e-19	A	SRGAP2	h1806
ACTL6A	3.27666220243219e-23	0.17994094509051	0.702	0.68	8.19427683584242e-19	A	ACTL6A	h1806
NOP58	3.28486890985649e-23	0.144231466199179	0.834	0.821	8.21480016976912e-19	A	NOP58	h1806
